ID,SENSSAvgMom,NotificationNum,NotificationNumQuad,NotificationNumCub
184,36.5,2,4,8
184,36.5,3,9,27
184,35,4,16,64
184,55.5,5,25,125
184,38,6,36,216
184,24,1,1,1
184,48,2,4,8
184,39,3,9,27
184,50,4,16,64
184,34,5,25,125
184,52.5,6,36,216
184,42,1,1,1
184,49,2,4,8
184,63.5,3,9,27
184,47.5,4,16,64
184,NA,5,25,125
184,30,6,36,216
184,41,1,1,1
184,35,2,4,8
184,36,3,9,27
184,35,4,16,64
184,37,5,25,125
184,47.5,6,36,216
184,34,1,1,1
184,30.5,2,4,8
184,38,3,9,27
184,50.5,4,16,64
184,34.5,5,25,125
184,45.5,6,36,216
184,51.5,1,1,1
184,42.5,2,4,8
184,45,3,9,27
184,55,4,16,64
184,57.5,5,25,125
184,50.5,6,36,216
184,38,1,1,1
184,37.5,2,4,8
184,41,3,9,27
184,44.5,4,16,64
184,48,5,25,125
184,58.5,6,36,216
184,42,1,1,1
184,46,2,4,8
184,68,3,9,27
184,84,4,16,64
184,53.5,5,25,125
184,67,6,36,216
184,43,1,1,1
184,34,2,4,8
184,35.5,3,9,27
184,29,4,16,64
184,45,5,25,125
184,47.5,6,36,216
184,54.5,1,1,1
184,51.5,2,4,8
184,50.5,3,9,27
184,50.5,4,16,64
184,50,5,25,125
184,63,6,36,216
184,58,1,1,1
184,58.5,2,4,8
184,68.5,3,9,27
184,64.5,4,16,64
184,58.5,5,25,125
184,55,6,36,216
184,59,1,1,1
184,52,2,4,8
184,56,3,9,27
184,NA,4,16,64
184,55.5,5,25,125
184,56.5,6,36,216
185,67.5,1,1,1
185,NA,2,4,8
185,73,3,9,27
185,85.5,4,16,64
185,72,5,25,125
185,81,6,36,216
185,79,1,1,1
185,NA,2,4,8
185,80,3,9,27
185,NA,4,16,64
185,100,5,25,125
185,NA,6,36,216
185,78,1,1,1
185,73,2,4,8
185,69,3,9,27
185,NA,4,16,64
185,57,5,25,125
185,NA,6,36,216
185,80,1,1,1
185,54.5,2,4,8
185,71,3,9,27
185,70,4,16,64
185,73,5,25,125
185,75.5,6,36,216
185,75,1,1,1
185,67,2,4,8
185,74.5,3,9,27
185,NA,4,16,64
185,67,5,25,125
185,70.5,6,36,216
185,71.5,1,1,1
185,NA,2,4,8
185,76,3,9,27
185,87,4,16,64
185,NA,5,25,125
185,74.5,6,36,216
185,72,1,1,1
185,70,2,4,8
185,71.5,3,9,27
185,NA,4,16,64
185,NA,5,25,125
185,76,6,36,216
185,68.5,1,1,1
185,NA,2,4,8
185,64,3,9,27
185,71,4,16,64
185,NA,5,25,125
185,NA,6,36,216
185,86,1,1,1
185,NA,2,4,8
185,NA,3,9,27
185,84,4,16,64
185,NA,5,25,125
185,NA,6,36,216
185,85.5,1,1,1
185,NA,2,4,8
185,67.5,3,9,27
185,72,4,16,64
185,71.5,5,25,125
185,75.5,6,36,216
185,73.5,1,1,1
185,87,2,4,8
185,75.5,3,9,27
185,75,4,16,64
185,NA,5,25,125
185,NA,6,36,216
185,77,1,1,1
185,NA,2,4,8
185,NA,3,9,27
185,79,4,16,64
185,NA,5,25,125
185,82,6,36,216
185,87.5,1,1,1
185,85.5,2,4,8
185,73,3,9,27
185,88.5,4,16,64
185,NA,5,25,125
185,91.5,6,36,216
185,80.5,1,1,1
185,NA,2,4,8
185,83,3,9,27
185,87.5,4,16,64
185,NA,5,25,125
185,78,6,36,216
185,81.5,1,1,1
185,84,2,4,8
185,81.5,3,9,27
185,NA,4,16,64
185,NA,5,25,125
185,NA,6,36,216
185,86,1,1,1
185,91.5,2,4,8
185,NA,3,9,27
185,86.5,4,16,64
185,NA,5,25,125
185,NA,6,36,216
185,85,1,1,1
185,NA,2,4,8
185,NA,3,9,27
185,93.5,4,16,64
185,NA,5,25,125
185,NA,6,36,216
185,NA,1,1,1
185,84,2,4,8
185,NA,3,9,27
185,NA,4,16,64
185,NA,5,25,125
185,NA,6,36,216
185,87,1,1,1
185,NA,2,4,8
185,89,3,9,27
185,88.5,4,16,64
185,80.5,5,25,125
185,87,6,36,216
185,84.5,1,1,1
185,87.5,2,4,8
185,86,3,9,27
185,67,4,16,64
185,NA,5,25,125
185,NA,6,36,216
185,72.5,1,1,1
185,NA,2,4,8
185,NA,3,9,27
185,NA,4,16,64
185,NA,5,25,125
185,76.5,6,36,216
186,25,1,1,1
186,33,2,4,8
186,51.5,3,9,27
186,43.5,4,16,64
186,49,5,25,125
186,49.5,6,36,216
186,49,1,1,1
186,49,2,4,8
186,44.5,3,9,27
186,48.5,4,16,64
186,NA,5,25,125
186,49.5,6,36,216
186,49.5,1,1,1
186,49.5,2,4,8
186,49,3,9,27
186,49,4,16,64
186,49,5,25,125
186,NA,6,36,216
186,59.5,1,1,1
186,49,2,4,8
186,NA,3,9,27
186,57,4,16,64
186,49.5,5,25,125
186,NA,6,36,216
186,NA,1,1,1
186,NA,2,4,8
186,NA,3,9,27
186,NA,4,16,64
186,NA,5,25,125
186,NA,6,36,216
186,NA,1,1,1
186,NA,2,4,8
186,NA,3,9,27
186,NA,4,16,64
186,NA,5,25,125
186,NA,6,36,216
186,49.5,1,1,1
186,NA,2,4,8
186,NA,3,9,27
186,NA,4,16,64
186,NA,5,25,125
186,54.5,6,36,216
186,49,1,1,1
186,NA,2,4,8
186,NA,3,9,27
186,NA,4,16,64
186,NA,5,25,125
186,49,6,36,216
186,49,1,1,1
186,49,2,4,8
186,49,3,9,27
186,NA,4,16,64
186,NA,5,25,125
186,49,6,36,216
186,49,1,1,1
186,49,2,4,8
186,49,3,9,27
186,49,4,16,64
186,NA,5,25,125
186,49.5,6,36,216
186,66,1,1,1
186,NA,2,4,8
186,49,3,9,27
186,49,4,16,64
186,NA,5,25,125
186,49,6,36,216
186,49.5,1,1,1
186,52.5,2,4,8
186,NA,3,9,27
186,NA,4,16,64
186,NA,5,25,125
186,NA,6,36,216
186,49,1,1,1
186,49,2,4,8
186,49,3,9,27
186,NA,4,16,64
186,48,5,25,125
186,49,6,36,216
186,52.5,1,1,1
186,49,2,4,8
186,NA,3,9,27
186,NA,4,16,64
186,49,5,25,125
186,49,6,36,216
186,49.5,1,1,1
186,NA,2,4,8
186,NA,3,9,27
186,49,4,16,64
186,49,5,25,125
186,49.5,6,36,216
186,49,1,1,1
186,49.5,2,4,8
186,NA,3,9,27
186,49,4,16,64
186,49,5,25,125
186,49,6,36,216
186,56.5,1,1,1
186,49,2,4,8
186,49,3,9,27
186,NA,4,16,64
186,NA,5,25,125
186,49,6,36,216
186,49,1,1,1
186,NA,2,4,8
186,49,3,9,27
186,NA,4,16,64
186,49,5,25,125
186,49,6,36,216
186,49,1,1,1
186,49,2,4,8
186,NA,3,9,27
186,NA,4,16,64
186,NA,5,25,125
186,49,6,36,216
186,49,1,1,1
186,NA,2,4,8
186,NA,3,9,27
186,NA,4,16,64
186,NA,5,25,125
186,51,6,36,216
186,49,1,1,1
186,NA,2,4,8
186,NA,3,9,27
186,NA,4,16,64
186,NA,5,25,125
186,49,6,36,216
187,92.5,1,1,1
187,88.5,2,4,8
187,92,3,9,27
187,94.5,4,16,64
187,90,5,25,125
187,93,6,36,216
187,93,1,1,1
187,98.5,2,4,8
187,95,3,9,27
187,95,4,16,64
187,94,5,25,125
187,80.5,6,36,216
187,97,1,1,1
187,97,2,4,8
187,100,3,9,27
187,96.5,4,16,64
187,97.5,5,25,125
187,92,6,36,216
187,85.5,1,1,1
187,85,2,4,8
187,97,3,9,27
187,NA,4,16,64
187,95.5,5,25,125
187,98.5,6,36,216
187,97,1,1,1
187,98.5,2,4,8
187,98,3,9,27
187,100,4,16,64
187,100,5,25,125
187,97,6,36,216
187,100,1,1,1
187,100,2,4,8
187,93,3,9,27
187,100,4,16,64
187,97,5,25,125
187,93.5,6,36,216
187,70,1,1,1
187,69,2,4,8
187,NA,3,9,27
187,46,4,16,64
187,91,5,25,125
187,97,6,36,216
187,96,1,1,1
187,100,2,4,8
187,97,3,9,27
187,97.5,4,16,64
187,94.5,5,25,125
187,100,6,36,216
187,83,1,1,1
187,100,2,4,8
187,95.5,3,9,27
187,80.5,4,16,64
187,96.5,5,25,125
187,95,6,36,216
187,99.5,1,1,1
188,72.5,1,1,1
188,67,2,4,8
188,NA,3,9,27
188,38.5,4,16,64
188,NA,5,25,125
188,39.5,6,36,216
188,NA,1,1,1
188,37,2,4,8
188,66,3,9,27
188,60,4,16,64
188,31.5,5,25,125
188,65.5,6,36,216
188,NA,1,1,1
188,64.5,2,4,8
188,72,3,9,27
188,68.5,4,16,64
188,NA,5,25,125
188,NA,6,36,216
188,NA,1,1,1
188,NA,2,4,8
188,65,3,9,27
188,NA,4,16,64
188,74.5,5,25,125
188,NA,6,36,216
188,69,1,1,1
188,74.5,2,4,8
188,67.5,3,9,27
188,NA,4,16,64
188,NA,5,25,125
188,60,6,36,216
188,NA,1,1,1
188,NA,2,4,8
188,73.5,3,9,27
188,71,4,16,64
188,NA,5,25,125
188,NA,6,36,216
188,52.5,1,1,1
188,NA,2,4,8
188,66,3,9,27
188,75,4,16,64
188,68.5,5,25,125
188,50.5,6,36,216
188,31.5,1,1,1
188,NA,2,4,8
188,47.5,3,9,27
188,53,4,16,64
188,NA,5,25,125
188,NA,6,36,216
188,NA,1,1,1
188,NA,2,4,8
188,NA,3,9,27
188,NA,4,16,64
188,56.5,5,25,125
188,NA,6,36,216
188,NA,1,1,1
188,64.5,2,4,8
188,NA,3,9,27
188,68.5,4,16,64
188,72.5,5,25,125
188,NA,6,36,216
188,NA,1,1,1
188,NA,2,4,8
188,78,3,9,27
188,NA,4,16,64
188,68,5,25,125
188,NA,6,36,216
188,70.5,1,1,1
188,49,2,4,8
188,50.5,3,9,27
188,NA,4,16,64
188,45,5,25,125
188,NA,6,36,216
188,NA,1,1,1
188,28.5,2,4,8
188,NA,3,9,27
188,81,4,16,64
188,55,5,25,125
188,NA,6,36,216
188,NA,1,1,1
188,66,2,4,8
188,NA,3,9,27
188,73,4,16,64
188,NA,5,25,125
188,47.5,6,36,216
188,66.5,1,1,1
188,53,2,4,8
188,65.5,3,9,27
188,NA,4,16,64
188,23,5,25,125
188,24.5,6,36,216
188,NA,1,1,1
188,67,2,4,8
188,47,3,9,27
188,65,4,16,64
188,NA,5,25,125
188,46,6,36,216
188,NA,1,1,1
188,42,2,4,8
188,50,3,9,27
188,NA,4,16,64
188,47.5,5,25,125
188,NA,6,36,216
188,52.5,1,1,1
188,53,2,4,8
188,NA,3,9,27
188,NA,4,16,64
188,NA,5,25,125
188,NA,6,36,216
188,NA,1,1,1
188,NA,2,4,8
188,29,3,9,27
188,NA,4,16,64
188,NA,5,25,125
188,NA,6,36,216
188,28.5,1,1,1
188,43.5,2,4,8
188,46.5,3,9,27
188,62,4,16,64
188,NA,5,25,125
188,NA,6,36,216
188,NA,1,1,1
188,NA,2,4,8
188,NA,3,9,27
188,45.5,4,16,64
188,62,5,25,125
188,49,6,36,216
189,35,1,1,1
189,25.5,2,4,8
189,28,3,9,27
189,33,4,16,64
189,16,5,25,125
189,30.5,6,36,216
189,46.5,1,1,1
189,28,2,4,8
189,25.5,3,9,27
189,32,4,16,64
189,46.5,5,25,125
189,38.5,6,36,216
189,13,1,1,1
189,39.5,2,4,8
189,31.5,3,9,27
189,42,4,16,64
189,24,5,25,125
189,14.5,6,36,216
189,9.5,1,1,1
189,12.5,2,4,8
189,29.5,3,9,27
189,NA,4,16,64
189,22,5,25,125
189,33,6,36,216
189,61,1,1,1
189,73,2,4,8
189,NA,3,9,27
189,75.5,4,16,64
189,63,5,25,125
189,73,6,36,216
189,71.5,1,1,1
189,65.5,2,4,8
189,74.5,3,9,27
189,67.5,4,16,64
189,69,5,25,125
189,65,6,36,216
189,61.5,1,1,1
189,62.5,2,4,8
189,69,3,9,27
189,67.5,4,16,64
189,69,5,25,125
189,73,6,36,216
189,68,1,1,1
189,61.5,2,4,8
189,68,3,9,27
189,61.5,4,16,64
189,62,5,25,125
189,57.5,6,36,216
189,67,1,1,1
189,62.5,2,4,8
189,66.5,3,9,27
189,64.5,4,16,64
189,NA,5,25,125
189,66.5,6,36,216
189,65,1,1,1
189,75,2,4,8
189,NA,3,9,27
189,56.5,4,16,64
189,62.5,5,25,125
189,62,6,36,216
189,59,1,1,1
189,63.5,2,4,8
189,66,3,9,27
189,57.5,4,16,64
189,71,5,25,125
189,64,6,36,216
189,55.5,1,1,1
189,55.5,2,4,8
189,59,3,9,27
189,50,4,16,64
189,61,5,25,125
189,50,6,36,216
189,50,1,1,1
189,49.5,2,4,8
189,50,3,9,27
189,66,4,16,64
189,50,5,25,125
189,57,6,36,216
189,52.5,1,1,1
189,49.5,2,4,8
189,49,3,9,27
189,56,4,16,64
189,50,5,25,125
189,57.5,6,36,216
189,32,1,1,1
189,58.5,2,4,8
189,63,3,9,27
189,NA,4,16,64
189,46,5,25,125
189,52,6,36,216
189,NA,1,1,1
189,NA,2,4,8
189,NA,3,9,27
189,NA,4,16,64
189,NA,5,25,125
189,55,6,36,216
189,51.5,1,1,1
189,56.5,2,4,8
189,56,3,9,27
189,59,4,16,64
189,59,5,25,125
189,67,6,36,216
189,60.5,1,1,1
189,57.5,2,4,8
189,55,3,9,27
189,58,4,16,64
189,NA,5,25,125
189,57,6,36,216
189,57.5,1,1,1
189,63,2,4,8
189,61,3,9,27
189,51.5,4,16,64
189,62.5,5,25,125
189,65,6,36,216
189,60,1,1,1
189,56,2,4,8
189,52,3,9,27
189,NA,4,16,64
189,57,5,25,125
189,62,6,36,216
189,56.5,1,1,1
189,56.5,2,4,8
189,56,3,9,27
189,56,4,16,64
189,NA,5,25,125
189,58.5,6,36,216
190,4,1,1,1
190,23.5,2,4,8
190,60,3,9,27
190,17.5,4,16,64
190,33,5,25,125
190,15.5,6,36,216
190,19.5,1,1,1
190,62.5,2,4,8
190,57.5,3,9,27
190,55,4,16,64
190,22,5,25,125
190,8,6,36,216
190,1,1,1,1
190,52.5,2,4,8
190,52.5,3,9,27
190,49,4,16,64
190,61.5,5,25,125
190,13.5,6,36,216
190,1,1,1,1
190,49,2,4,8
190,41,3,9,27
190,35,4,16,64
190,49,5,25,125
190,49.5,6,36,216
190,49,1,1,1
190,71.5,2,4,8
190,50,3,9,27
190,48.5,4,16,64
190,24,5,25,125
190,17.5,6,36,216
190,62.5,1,1,1
190,49,2,4,8
190,NA,3,9,27
190,63.5,4,16,64
190,29.5,5,25,125
190,3,6,36,216
190,64,1,1,1
190,49,2,4,8
190,33,3,9,27
190,24.5,4,16,64
190,45,5,25,125
190,41.5,6,36,216
190,14.5,1,1,1
190,39,2,4,8
190,49,3,9,27
190,51,4,16,64
190,28.5,5,25,125
190,59.5,6,36,216
190,48.5,1,1,1
190,30,2,4,8
190,28.5,3,9,27
190,NA,4,16,64
190,49,5,25,125
190,49,6,36,216
190,22.5,1,1,1
190,NA,2,4,8
190,8.5,3,9,27
190,49,4,16,64
190,1,5,25,125
190,1,6,36,216
190,49,1,1,1
190,1,2,4,8
190,49,3,9,27
190,17,4,16,64
190,9,5,25,125
190,19.5,6,36,216
190,17,1,1,1
190,26,2,4,8
190,49,3,9,27
190,9.5,4,16,64
190,11.5,5,25,125
190,6,6,36,216
190,22.5,1,1,1
190,18.5,2,4,8
190,17,3,9,27
190,45.5,4,16,64
190,20.5,5,25,125
190,1.5,6,36,216
190,35.5,1,1,1
190,49.5,2,4,8
190,36,3,9,27
190,13.5,4,16,64
190,64.5,5,25,125
190,43.5,6,36,216
190,12,1,1,1
190,49,2,4,8
190,32,3,9,27
190,9,4,16,64
190,77,5,25,125
190,78,6,36,216
190,39.5,1,1,1
190,24.5,2,4,8
190,52,3,9,27
190,33.5,4,16,64
190,81,5,25,125
190,81.5,6,36,216
190,37,1,1,1
190,48.5,2,4,8
190,19,3,9,27
190,49,4,16,64
190,NA,5,25,125
190,49,6,36,216
190,47.5,1,1,1
190,37,2,4,8
190,55,3,9,27
190,68.5,4,16,64
190,68.5,5,25,125
190,14,6,36,216
190,3.5,1,1,1
190,50,2,4,8
190,49.5,3,9,27
190,27.5,4,16,64
190,67,5,25,125
190,49,6,36,216
190,49.5,1,1,1
190,48,2,4,8
190,35.5,3,9,27
190,49,4,16,64
190,38,5,25,125
190,24.5,6,36,216
190,49,1,1,1
190,35,2,4,8
190,33,3,9,27
190,62,4,16,64
190,6.5,5,25,125
190,64,6,36,216
191,23.5,1,1,1
191,73.5,2,4,8
191,77.5,3,9,27
191,63,4,16,64
191,68.5,5,25,125
191,66,6,36,216
191,69.5,1,1,1
191,75,2,4,8
191,82,3,9,27
191,47,4,16,64
191,25.5,5,25,125
191,66,6,36,216
191,34,1,1,1
191,64.5,2,4,8
191,76,3,9,27
191,85,4,16,64
191,83.5,5,25,125
191,76,6,36,216
191,75,1,1,1
191,76,2,4,8
191,70.5,3,9,27
191,91,4,16,64
191,80,5,25,125
191,52.5,6,36,216
191,66,1,1,1
191,69,2,4,8
191,75.5,3,9,27
191,74,4,16,64
191,74.5,5,25,125
191,75,6,36,216
191,40,1,1,1
191,55.5,2,4,8
191,63.5,3,9,27
191,47,4,16,64
191,27.5,5,25,125
191,51,6,36,216
191,75.5,1,1,1
191,91,2,4,8
191,53,3,9,27
191,81.5,4,16,64
191,69,5,25,125
191,89.5,6,36,216
191,89,1,1,1
191,99,2,4,8
191,54.5,3,9,27
191,71.5,4,16,64
191,NA,5,25,125
191,100,6,36,216
191,86,1,1,1
191,59.5,2,4,8
191,73.5,3,9,27
191,78.5,4,16,64
191,66,5,25,125
191,73,6,36,216
191,77.5,1,1,1
191,79.5,2,4,8
191,87,3,9,27
191,65.5,4,16,64
191,68,5,25,125
191,72,6,36,216
191,75.5,1,1,1
191,43.5,2,4,8
191,84.5,3,9,27
191,76,4,16,64
191,87.5,5,25,125
191,76.5,6,36,216
191,68.5,1,1,1
191,74,2,4,8
191,71.5,3,9,27
191,79.5,4,16,64
191,85.5,5,25,125
191,66.5,6,36,216
191,71,1,1,1
191,54.5,2,4,8
191,67.5,3,9,27
191,66,4,16,64
191,83,5,25,125
191,73,6,36,216
191,83.5,1,1,1
191,63.5,2,4,8
191,48,3,9,27
191,72.5,4,16,64
191,65.5,5,25,125
191,48.5,6,36,216
191,7.5,1,1,1
191,85,2,4,8
191,87,3,9,27
191,63,4,16,64
191,25.5,5,25,125
191,93.5,6,36,216
191,65.5,1,1,1
191,77,2,4,8
191,79,3,9,27
191,87,4,16,64
191,88.5,5,25,125
191,46,6,36,216
191,77,1,1,1
191,70.5,2,4,8
191,87,3,9,27
191,27.5,4,16,64
191,84.5,5,25,125
191,54,6,36,216
191,76,1,1,1
191,83.5,2,4,8
191,73,3,9,27
191,81.5,4,16,64
191,59.5,5,25,125
191,69.5,6,36,216
191,82,1,1,1
191,91.5,2,4,8
191,81,3,9,27
191,72,4,16,64
191,49,5,25,125
191,27,6,36,216
191,74,1,1,1
191,75,2,4,8
191,64,3,9,27
191,62.5,4,16,64
191,70.5,5,25,125
191,56.5,6,36,216
191,75,1,1,1
191,NA,2,4,8
191,81.5,3,9,27
191,64,4,16,64
191,56,5,25,125
191,67.5,6,36,216
